kn_individu_national,dc_sexe_id,annee_naissance0,dc_nationalite,dc_lblnationalite,kn_idcartevisite,dc_titre,dc_accroche,dc_etatcartevisite_id,dc_rome_id,dc_appellationrome_id,dn_dureecontratmin,dn_dureecontratmax,dn_remuneration,dc_unitesalaire_id,dd_datemodifemploirech,dc_domainemetier_id,dc_qualificationmetier_id,dc_lblqualificationmetier,dn_dureeexperience,dc_uniteduree_experience_id,dc_uniteduree_travail_id,dn_mobilitehabitation,dc_unitemobilite_hab_id,kd_datemodification_cv,libre_1,libre_2,libre_3,libre_4,libre_5,libre_6,libre_7,libre_8,libre_9,libre_10,savoir_1,savoir_2,savoir_3,savoir_4,savoir_5,savoiretre_1,savoiretre_2,savoiretre_3,savoirfaire_1,savoirfaire_2,savoirfaire_3,savoirfaire_4,savoirfaire_5,langue_1,langue_2,langue_3,permis_1,permis_2,permis_3,kc_nationalite,kc_qualificationmetier
530a94add6555bb677a348f2fe87b8e8f3d2afc329c66b3f7b404c082fbd9329,M,1995,1,FRANCAISE,5e98befce47e1f65d2b22faf5ede1d0c52fb28a5a2ada57f5dcf103689b63306,Maçon Maçonne,Ma formation ainsi que mes stages pratiques m'ont permis de développer toutes les compétences requises par le métier Dynamique et rigoureux ma candidature sera un atout pour votre entreprise,5,F1703,16250,0,0,13.0,H,2021-06-21T12:59:16.000Z,,1,Manuvre,5,AN,MO,45,KM,2021-06-22T00:57:13.794Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
5be906b77bc88140a4b03082d7e00befeb2f197885bfc4fb2084d4e3cc8f52f4,F,1965,49,AUTRE AFRICAIN,739722f3817033a44ea185f9213991671e1231ef547f1fd07c6c844b6b98529b,agent de service hospitalier,Mon expérience professionnelle m'a permis d'acquérir des compétences en lien avec le métier d'agent de service hospitalier,3,K1302,11453,,,9.88,H,2021-08-11T12:55:20.000Z,,6,Employé qualifié,2,AN,,60,MN,2021-08-11T15:06:49.340Z,Ecoute,Travail en équipe,Accompagner la personne lors d'un déplacement,Définir les besoins en approvisionnement,,,,,,,,,,,,,,,Accompagner la personne dans les gestes de la vie quotidienne,,,,,,,,,,,49,6
2d7bab14fc27b776232ab2c8bc6f6cc894f3e533e0877d6e5deb352768d465ca,F,1964,1,FRANCAISE,ee87949bd2d127a1ed91ca41d08a0e268ebed547625a5b06bbc0f234cd2155fd,AIDE SOIGNANTE,Dynamique autonome proche de la personne organisée et motivée directive et combative J'aime m'investir pleinement dans ce que j'entreprends et apporter confort et sécurité Une aisance relationnelle et à l'écoute de la personne,3,J1501,10891,1,99,1550.0,M,2020-11-26T11:10:44.000Z,,5,Employé non qualifié,9,MO,MO,10,KM,2021-09-21T00:42:00.765Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
c32ce3ee66b66131e5f86c8cf8e26a3f7a0f6263271dfcd8bbd829da201ff283,M,1992,1,FRANCAISE,bc64e78bb2bb08259a9a1be8cf765b31d9c68b3879a3712b4b6bad194c5ac80a,OUVRIER AGRICOLE,Motivée sérieux j'aimerai mettre mes acquis au profit d'un exploitant ou autres,3,A1416,17387,0,0,10.25,M,2021-02-09T07:01:05.000Z,,1,Manuvre,,,MO,20,KM,2021-02-09T09:10:43.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
13f15e3d1de159d7bd1e55af2ab3455dba485c548aae3eb3a2cc543748423e9d,M,2000,1,FRANCAISE,6296bc668547edc2b1242ea10e37b83e481b3968e7a7162261303e19212e147b,Vendeur Commercial en magasin 3 ans d'expérience,3 ans d'expérience dans le domaine du commerce dont plusieurs fois en pratique j'ai une très bonne maitrise de la gestion du travail et des manipulation des outils de manutention,3,D1211,20552,0,0,7.66,H,2020-10-28T11:32:17.000Z,,6,Employé qualifié,4,MO,MO,2,H,2021-06-11T05:52:26.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
0edfadba67e43dd1152fa8fb4319810135280d5dab416a95352bf5bf88e76d00,F,2001,1,FRANCAISE,9e6d05829b849be20530b51a0d5474f5e1ff95aeeac37ae750f434d4cc64e864,Cuisine,J envisage de devenir cuisinière car c'est ma passion,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
63b6cf5e9d2e68121a5044f6ce60da3954c265a59366cf08512c8c21aa9df86f,F,1968,21,ESPAGNOLE,e7adc8439d6ca52a66bda37320d7cc7e1bd405767c0b340c0365a66dd861ac3e,Enseignant d'espagnol,16 ans d'expérience dans l'enseignement de l'espagnol pour adultes en universités et grandes écoles de France et Irlande Formation supérieure dans l'enseignement des langues,3,K2108,18128,,,1500.0,M,2016-05-30T22:00:00.000Z,,8,Agent de maîtrise,12,AN,,45,MN,2021-08-10T10:15:01.177Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,8
8655cb622840a2b82fd566ef216508c0b105ce4fb917f394076069a3c2a33679,F,1998,1,FRANCAISE,126c46bc79c6887c341eeb44330f14f4774ddc34d0231878bece9d282a990153,Nouvellement diplômée avec forte capacité d'adaptation,Tout juste sortie de l'école mais déjà très motivée à travailler je recherche en laboratoire pharmaceutique puisque c'est un domaine qui nous touche directement il est donc essentiel pour moi d'être sûre de ce que l'on me prescrit Je suis dynamique et je travaille avec beaucoup de rigueur et d'organisation Je suis également déterminée et à l'écoute,3,H1503,19794,,,1800.0,M,2020-09-30T07:19:44.000Z,,6,Employé qualifié,1,AN,,1,H,2021-09-14T00:42:29.888Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
447de29d2e3bfb153eebdf0a541427427291f409e85dca7c36f012b687121953,F,1997,1,FRANCAISE,8af002f1ef13553a185d4d53d8528002efd00be4c2ffa13d63b77ba71acdc1b9,Responsable Marketing digital,Jeune diplômée en Droit je souhaite engager une reconversion dans le domaine du Marketing et de la Communication Je suis très motivée par cette nouvelle perspective d'apprentissage et de carrière dans le domaine enrichissant et novateur du Marketing digital,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
e8c7f44c75a1fd49d6449104be726de4dbbfafa88222ee82f17f1918e8f13cef,F,1996,1,FRANCAISE,46cee08ad8365dfb543588ec28baa3aefe5307c363fae4eac4f4bb5fffbc0c95,CHARGE DE COMMUNICATION INTERNE EXTERNE,Diplômé d'une licence professionnelle Marketing et communication j'ai une expérience de 8 mois de service civique en tant qu'assistante chargée de communication Je maîtrise le pack office ainsi que les logiciels de PAO,3,E1103,11782,,,1800.0,M,2021-01-07T09:33:12.000Z,,6,Employé qualifié,3,AN,,1,H,2021-01-13T14:42:12.095Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
18be09ed95cb123257cc91da5b918179d20c5a347d361b73104a5db8bae87df4,M,1962,1,FRANCAISE,edf00b3b11a8867c02b3a33d8cdc6dd8505cd91f50f5d7d7a58fa7c87ae15dac,jardinier d'espaces verts,1 an d'expérience à l'AIEM de Moyeuvre Grande,3,A1203,16068,1,18,10.25,H,2021-10-21T08:32:19.000Z,,1,Manuvre,1,AN,MO,15,KM,2021-10-22T02:11:02.499Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3ceb98235aa2a361d0284964304063276af4b6779b3666317f6aeb269d725c39,F,2001,1,FRANCAISE,df73ef275ee6cd748f260752bbd227ba54903f89d80ba32b791ee124c9db2d43,Vente,Mon expérience de 3 années d apprentissage en ébénisterie d art les contacts avec les clients lors de la prise en mains des projets les salons public et démonstrations m ont permis de m épanouir en relation clientèle,5,D1212,20604,,,,M,,,5,Employé non qualifié,0,AN,,50,MN,2021-07-01T01:08:09.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
ca88b725acee3fa8d5a79c416792611f42a82329fb3993f764aaf932816040ac,F,1988,1,FRANCAISE,4bcd5943b8a2addda493907bccc6ed8f53772580efbe2ca982b154029e5eda15,Téléconseillère avec expérience,Titulaire d'un Master de Droit du Patrimoine et des Activités Immobilières j'ai occupé le poste de chargé de communication ainsi que d'assistante commerciale au sein d'un groupe immobilier Je suis actuellement Gestionnaire locatif sur une plateforme téléphonique avec la gestion d'un parc immobilier de de 400 logements répartis sur toute la France,3,D1408,38082,,,2500.0,M,2021-10-03T21:20:04.000Z,,8,Agent de maîtrise,2,AN,,,,2021-11-04T19:13:28.156Z,aisance relationnelle,,,,,,,,,,,,,,,Gestion du stress,,,Gérer des appels entrants,,,,,,,,,,,1,8
1895977125d0cabdd4b8af1cf6d196e6d097f7aca481baa789b4e42a96566833,F,1970,1,FRANCAISE,8ba9e298740f46eb3a7f3ce3df6c4861fd9e72375e62b47623f75958d789579b,adjoint au responsable des ressources humaines,Pharmacienne et Docteur je cherche un poste d'alternant dans les ressources humaines pour accompagner ma formation en Master management des ressources humaines qui débute en octobre 2021 dans le cadre de ma reconversion professionnelle L'humain la communication la formation et la santé sont mes domaines de prédilection,3,M1503,38167,,,,M,,,9,Cadre,,,,15,KM,2021-05-08T16:08:28.259Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
4dfdca21b2950891b58106737689c078a42db5be1ef6801993216d2bb948bd55,M,1984,1,FRANCAISE,6afbb1fef0cd1d904562574584762c72337766766930a7d3b964013d201b2946,Préparateur de commande caces 1,15 ans d experience dans ce domaine chargement déchargement de camion avec la formation sécurité psc1 préparation de commande avec chariot autoporté,3,D1507,14769,,,9.61,H,2015-09-02T22:00:00.000Z,,6,Employé qualifié,1,AN,,10,KM,2021-04-18T06:29:41.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
9426ae309e9f3a6a75d8d478ab9bd783fb92d7e44230cc0be884a327700cc679,F,1973,21,ESPAGNOLE,6e8259d53119eebc65ca27f65f05b6a20af7bccebe694ef2b6ba697c0de16d99,Aide à domicile,Bonjour titulaire d'un diplôme d infirmière obtenu en République Dominicaine j'ai de l'expérience dans ce milieu ainsi qu'auprès des enfants prématurés Je recherche un poste d'aide un domicile sur Hendaye,3,K1304,10805,,,10.03,H,2021-02-08T09:46:55.000Z,,6,Employé qualifié,4,AN,,10,KM,2021-09-30T00:34:54.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,6
ab9592677f455097ab0e9bb00c0d6ec71ba49c2acda5b6b60b7a775ed4a03839,F,1983,1,FRANCAISE,57f8c74d7e2e663acc6b2c24919202fa22e2de926caba8e0ba8dc025fdd1251c,Conseiller clientèle bancaire,En tant que conseiller clientèle mes principales missions sont d accueIlir et de répondre aux besoins et préoccupations des clients Je fais preuve au quotidien d une qualité d écoute afin de répondre au mieux à leurs projets tout en appliquant les règles de conformité Challengeuse dans l âme j ai à cœur de satisfaire le client en le plaçant au cœur de mes actions,5,C1206,13387,0,0,1800.0,M,2021-06-29T07:27:09.000Z,,6,Employé qualifié,1,AN,MO,10,KM,2021-07-01T01:09:04.482Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
b66199f0ce38483d0d522bb1d33d8cc37402f04fab35831a9ea07e07bed8588a,M,1997,1,FRANCAISE,c06e6f46c57b4e16726b9e23843d3b5e380a9286f6ae04869cdec87e97377538,William Tony NAZE,je suis à la recherche d'un poste de livreur coursier en alternance J'adore conduire et utiliser la technique pour combiner économie performance et sécurité je passerai ma vie sur la route Les bouchons ne me fais pas peur j'en mange tout les jours à midi dans mon pain et le soir dans ma voiture J'espère pouvoir discuter avec vous des différentes sauces à mettre dans mon contrat,3,N4105,11999,,,,M,,,,,,,,,,2021-10-19T05:46:40.651Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ad0e073315298d9877e4d86485bdb2206b31febd0614f7a2e1e1ee818ddebd05,F,1993,1,FRANCAISE,da75d326c29f7b9ad5dc135473162f4a6bede3d802f438856435f33cb6f6a5d7,Hôtesse de caisse et d accueil expérimentée,Bonne expérience en milieu d accueil et d encaissements clients efficace enthousiaste vigilante,5,M1601,10372,,,12.0,H,2021-09-29T10:25:32.000Z,,6,Employé qualifié,1,AN,,45,MN,2021-03-19T11:48:12.464Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
936c99f47c4032b28eb39aff16e789a281a0d2f5e5cf4f035e3fee61b72b4b3f,F,1991,1,FRANCAISE,06c488bb090d04278c424a56eff47d26e6fdd9989c9668a281f01ccfb49e36c9,Secrétaire confirmé minimum 6 ans d'expériences en accueil courant,BEPA Secrétariat Accueil option Assistante Vétérinaire au moins 6 bonnes années d'expériences accueil physique et téléphonique factures gestion des stocks réception des commandes et du courrier etc utilisation de l'outil informatique comptabilité de 1er niveau remise à niveau nécessaire car date de 2008,3,M1607,19364,,,1600.0,M,2021-10-21T08:08:45.000Z,,6,Employé qualifié,6,AN,,20,KM,2021-10-21T08:09:40.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
021f3141815b630974ccd74095ee864a5be7ad6936636b1fc491e0ab1c000b4b,F,1992,1,FRANCAISE,fc22bdd50e5118bcdd539a2da434b40dd1ad6919a455d5827fae29cdb5171011,Secrétaire administrative,A la recherche d un poste dans le secrétariat j ai acquis dans le cadre de mes formations et de par mes différentes expériences des connaissances utiles en gestion et informatique Polyvalente dynamique organisée et m adaptant facilement à un nouvel environnement représentent mes atouts,3,M1605,11230,,,1700.0,M,2021-09-17T07:22:29.217Z,,6,Employé qualifié,3,AN,,10,KM,2021-09-17T07:22:29.223Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
6db236a4e98423d64ea49694ec769a15ab549de5d37ca94a58075bcf9a8f11b8,F,1997,1,FRANCAISE,695e0b92466ec1bc98610f774a06ac4558021a772abcc68b68f7b6aba9b8c276,ASSISTANTE COMMERCIALE,Consciente de l'importance de la satisfaction client la relation client est au coeur de mes préoccupations C'est donc tout naturellement que je vous propose de mettre à votre service l'ensemble de mes compétences afin de vous accompagner dans le développement des ventes de votre société,3,D1401,11210,,,,M,2021-02-28T02:00:02.000Z,,,,22,MO,,40,KM,2021-03-09T03:12:53.191Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
e4368ff2d7579689870349dd03db5c241c1c45da4b06a9a0ea5344ab13514044,M,1972,1,FRANCAISE,66de71ec59f5c1bfdf9d210e06175015aa5dc1b6d802272d027c3a545e0dcba4,Soudeur,Soudeur expérimenté 20 années d'expériences Débutant en lecture de plan Soigneux dans son travail et ponctuel,3,H2913,19468,,,12.0,H,2021-05-20T08:41:06.000Z,,2,Ouvrier Spécialisé,14,AN,,30,KM,2021-05-20T08:41:06.055Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
4ed2287ea653e43f73c2e6c6a64be734819dbb9e6a6494cb8c69ed76ada20201,F,1982,31,ALGERIENNE,b9484331b062e25e39ba2c49ade60dd8e426f90ff2a140a9098e98eb004faa99,Employé Employée vie scolaire - EVS-,Agent Territoriale Spécialisée dans les Ecoles Maternelles en missions je souhaite aujourd hui collaborer de façon durable avec une institution en mettant à son service mes compétences,3,K2104,14816,,,,,2018-05-26T02:56:12.000Z,,,,2,AN,,,,2021-08-07T12:17:14.859Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,
bc8086340be7418f1cbf022d5590cbbd2f8df686cafd3c9b04646bd8073169ec,M,1978,1,FRANCAISE,8a05d194732cdf2c0e08b461250356ad812b33accf149c54160706dbb9afddfd,Conducteur de car,Formation de 3 mois au titre CTCR de conducteur de car Fimo Passionné par les métiers de la route et aime le contacte avec les gens Aimerais m'orienter vers le tourisme et grand tourisme,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
6245f87a50706d622c5975cbbfb799536a9b8543002652ebd88f30567528f974,M,1982,1,FRANCAISE,3b8055e53310452a7d1cb391434a77736b4173877f0b81b8751f5a049802b461,Développeur informatique,Ingénieur Développement expert CDI Intérim Freelance PHP JAVA JAVAEE C C VB NET JAVASCRIPT ANDROID JQUERY HTML5 Plus de 10 ans d expériences,3,M1802,15893,,,10000.0,M,2019-05-17T08:53:37.000Z,,9,Cadre,9,AN,,40,MN,2021-04-06T09:03:39.056Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
b429489fc781e38c390bbee7019de5ba42825849369de40e2bb93652e72c8d47,M,1966,1,FRANCAISE,d18d14a5c543aa3e925a24ddd55785e84439226dbb9296f66ab036b3e9fb6054,vendeur polyvalent,18 ans d'expériences dans le domaine du matériel de bricolage service après vente,3,D1213,20517,,,1725.0,M,2021-09-20T12:54:45.000Z,,6,Employé qualifié,15,AN,,30,KM,2021-09-20T13:21:23.238Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
423c908ca3b6aaa8ed8770b4f912c8dd82f14830be7073a1f8124972f936e7b5,F,1981,14,ITALIENNE,ae4b9c47b0a34f0563db0bd00ce260ed2b389bd2abcf96ba8ee8b8d9a2bc0994,Femme de ménage,Ayant une expérience de deux ans en tant que femme de ménage je souhaiterai poursuivre sur cette voie afin d'acquérir plus d'expériences,3,K1304,10857,0,0,10.25,H,2021-07-26T13:57:21.000Z,,5,Employé non qualifié,3,AN,MO,5,KM,2021-07-28T12:13:25.504Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5
d69d423ccf853bf6dd580b2e3c527316327b9459ae8e1da78a86cf5765d2fcb5,F,1987,1,FRANCAISE,4bedb7e3873f63e6bdae44d8532bec3e5e59b509d1641810acfd4c4fcc263478,Coiffeur Coiffeuse mixte,cherche un emploi a duree indeterminee a temps pleins secteur Brionne,5,D1202,12694,0,0,10.25,M,2021-02-11T10:03:58.000Z,,6,Employé qualifié,2,AN,MO,20,KM,2020-05-19T05:08:51.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
b75b18a0c2979dd193f98c1cf79d4d69bcd61d9f1d17e498b719d1ac4f6f785a,F,1984,1,FRANCAISE,5f075d26dc60570e38a529be74858acfb52e371c2403d97ded52c68558949150,Directrice création contenus multimédias 35 ans,Après15 années passées à concevoir des programmes télévisuels pour le compte de grands groupes de production Français Endemol Banijay Newen je recherche ma prochaine aventure dans la création de contenus Ouverte à d'autres médias web podcast radio plateformes,3,,,,,,,,,,,,,,,,,Creation d'outils marketing,Gestion de projet,,,,,,,,,,,,,,Travail en équipe,,,,,,,,,,,,,,1,
c80799ec68cd6b26719f7a840654018cc1a87e06ed4485cdec817137f0625d2c,F,1992,1,FRANCAISE,808add6d07fb3f2a9d9baab69e4be53edffff2f959ae67c243b55a33ce224895,Agente Assistante administrative,Mon aisance relationnelle et mon expérience professionnelle me confortent dans le choix d exercer un métier issu du domaine de l'assistanat La fermeture définitive de la boutique dans laquelle j ai exercé mon dernier emploi m a permis d ouvrir une réflexion sur mon évolution de carrière Je saurais réaliser le suivi administratif des opérations et de gestion des ressources humaines par exemple,5,M1607,11183,,,,M,,,6,Employé qualifié,1,AN,,20,KM,2021-10-19T04:16:56.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
88147ed379a0d4628542fe2b73d146fea0ec097b6ebbe3355e22f970d9cba0a3,M,1968,21,ESPAGNOLE,4d019c673be1abe19657ceadadd38482ae83579649d911e2f44998e08152de42,agent d'accueil,Dynamique souriant polvalent et trilingual Prêt à apprendre,3,G1101,10375,,,,,2017-11-03T14:02:46.000Z,,,,3,AN,,,,2021-08-12T02:53:51.714Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,
9dc4b80fcd79864b6b42567bbd468ac2ab87ffa2d58ded5b3058f8835503ea0a,F,2000,1,FRANCAISE,bbc298a31db620157c3d1bd5ddf96f9e7b8e843c2162407bd443b28175de973b,Babystting,Formation CAP Petite Enfance dynamique communicative motivée passionnée le dessin la lecture et la cuisine,3,K1303,11480,0,0,9.88,H,2021-03-19T18:11:33.000Z,,6,Employé qualifié,,,MO,35,MN,2021-03-19T18:11:33.871Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
13a3d353df0da7e41e00c60a41cb6b530345e367b731566d42a4ea32ca7a8c90,M,1976,1,FRANCAISE,a8439a0b43c3f14ed914e1989c7fdac3688a443329c70f294687e726304da5b5,SOUDEUR,19 ans d'expérience en recherche active d'un poste qualifications TIG ACIER - TIG INOX - MAG - ATG- TIG - ATG CUIVRE - ATG PE- TIG ARC toutes positions à jours,3,H2913,19468,1,18,2300.0,M,2020-04-23T09:35:04.000Z,,3,"Ouvrier qualifié (P1, P2)",10,AN,MO,1,H,2021-09-01T07:12:53.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3d3003167f42ab162351dbcf881d1151034d1adddd4ce26429db59e12fccd52a,M,1980,1,FRANCAISE,bf730e496d9d390c59c18eb7b3580906439d54f99276e0d0a32aeb9377571ac5,Biasiello Damien,Titulaire d un cap bep de cuisine 5 ans esperimentee en mécanique général societe joly gérant d une societe de pizza et d une societe lavage automobile societe joly 1998 a 2005 societe pizza 2005 a 2008societe lavage automobile 2009 a 2015,3,L1505,38472,,,,,2017-07-04T13:09:28.000Z,,,,5,AN,,,,2021-05-29T15:09:12.259Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ed818b41552d0ead3b90650d12bc4536bccfc98c3a8c1c17a838d217be1a1e61,M,1985,1,FRANCAISE,a21809221378d7eb508916cfdad16712e5ea1b17b30ab563615a5905b54db3f8,Commercial,Je m adapte très vite au sein d une entreprise et possède un excellent relationnel Je comprends rapidement la mécanique et les différents fonctionnements d une société Anciennement responsable d un secteur dans une société de grossiste en poisson je gérais l approvisionnement des restaurateurs et dirigeais une équipe de préparateurs de commandes et de livreurs,3,D1402,12739,,,12.88,H,2021-04-25T11:27:56.000Z,,6,Employé qualifié,10,AN,,30,KM,2021-04-25T11:27:56.134Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
1143444e9f193405882583167b17c27ca62100e19a3bdc6fbecb8e6ea5449cbf,M,1994,1,FRANCAISE,54762a506e65160a6ac727ca365ebfd17c0bd4c75603289d2e75184e921d62d8,COMMERCIAL AUTOMOBILES,4 ans d'expérience dans un autre secteur d'activité passionné par l'univers Automobiles - nouveauté technologique courses F1 et Rallyes,3,D1404,12740,,,1800.0,M,2020-09-30T08:26:08.000Z,,5,Employé non qualifié,,,,30,MN,2021-09-16T12:45:51.796Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
59d190b54f9919a1ed8742e31a0405b1fb796c182c447a9d6d9d69cae03a7d22,F,2000,1,FRANCAISE,38fe9fec80319ad403ccf809d1be1c5d4bea3099d0ad517ba8c720a1c3101937,Employée en Libre Service,A la recherche d'un emploi et débutante dans la mise en rayon je saurai mettre mes capacités d'adaptations d'autonomie et de rigueur ainsi que mon sens du relationnel au sein de votre équipe autant pour les clients que pour votre entreprise,3,D1507,14811,,,,M,2021-02-21T14:52:07.000Z,,6,Employé qualifié,0,AN,,20,KM,2021-06-02T08:59:09.765Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
a980b2bb5dcd7a41ff90104d9606950d04315e710e9a53e8a6f3656484027813,F,1989,1,FRANCAISE,fd690ebf3040a1b74ffe8c01060c866e3479d8fbeac5c12eac2645a6aab8d3e1,Agent de location immobilier,Adaptabilité autonomie relationnel et dynamisme sont mes points forts J'ai également pour habitude de gérer des équipes et de faire de la négociation commerciale,3,C1504,10476,0,0,2500.0,M,2021-01-04T14:13:56.000Z,,7,Technicien dessinateur,8,MO,MO,40,MN,2021-07-07T18:30:11.549Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7
47602fec2f3d178b553651e2c99cb5c96cbc4c3c3b1940a8b17533716e3e8c24,F,1982,1,FRANCAISE,0b806e5a7dfc3196b2b6d66e1f20ec865c4f3decef3ee9b1c57556cb34995ef3,Commis de cuisine,Dynamique motivée et ayant envie d'apprendre,3,G1603,14813,,,10.25,H,2021-07-20T10:27:06.000Z,,5,Employé non qualifié,3,MO,,20,MN,2021-08-17T02:02:34.207Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
add6a345625e595dc73f9e918bcba3c6db6efe1be1db100283c64c01672d4a9e,F,1998,1,FRANCAISE,d59090ad99249bbc69aeed8b2c5582373a6afe1242beac9cf3357b7071e6c655,Employée libre service 3 ans d expérience,j'ai de l'expérience dans le domaine de la vente en tant que employée libre service Mais aussi en tant que préparateur de commande puisque j'ai fais 6 mois de Drive dans une enseigne de grande distribution,3,N1103,38676,0,0,10.03,M,2019-02-12T10:16:14.000Z,,2,Ouvrier Spécialisé,6,MO,MO,45,MN,2021-10-08T05:36:17.243Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
801831834c87efc8d67a14d07812a1229cfaa89afd06b64ecd3a7ae115bdc31b,F,1988,1,FRANCAISE,78337ca8c0c589691c4d0b940cef2b49355ce8bc6557eb925231b24a3e5b396a,Secrétaire médicale ou comptable,Suite à un stage en entreprise dans un cabinet médical centre de kinésithérapie j ai pu effectuer une formation en tans que secrétaire comptable En effet grâce à l entreprise pédagogique proposée durant cette formation j ai pu acquérir une expérience professionnelle de 9 mois avec une spécialisation dans la comptabilité que j aimerai mettre à profit dans une future entreprise,3,M1607,19364,,,1700.0,M,2021-03-02T05:04:01.000Z,,6,Employé qualifié,6,MO,,15,KM,2021-11-10T01:38:32.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
06e0e815a8805ee4a5cca6fa432c38b7e3eabe13de46c4442781bcdf66170d87,M,1974,49,AUTRE AFRICAIN,7dfb907eea821288ad7fff0b6c76f0b5ffa669928a94c178d4a8b49c06db2427,PEINTRE EN BATIMENT,Autonome - Sérieux - Polyvalent,3,F1606,17619,0,0,11.8,H,2021-02-01T13:43:15.000Z,,5,Employé non qualifié,16,AN,MO,30,MN,2021-02-01T13:43:26.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,5
6095a171a23f5852d97749a7c6c4c44dda686b089f5425737c41cedb502aae87,F,1983,1,FRANCAISE,6d1ea571e0ca1024d6bf78aa00117b086d6fd1b7190acf18aa7a3ac8e487417a,Assistante commerciale,Dotée de bonnes expériences dans plusieurs domaines Commerciales et administrative je reste ouverte à de nouveaux tremplins qui sont pour moi une vraie opportunité,3,M1601,15480,,,,,2017-05-04T00:08:45.000Z,,,,4,AN,,,,2021-11-03T14:05:57.702Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
